40d8550030/36	AlphaNavigat
40d8550040/36	CRMagnetics
40d8550050/36	MonarchInstr
40d8550060/36	Bactest
40d8550070/36	DigitalAudio
40d8550080/36	KaoriIndustr
40d8550090/36	ClearSiteCom
40d85500a0/36	SaranaSistem
40d85500b0/36	GogoBA
40d85500c0/36	AplexTechnol
40d85500d0/36	HuNS
40d85500e0/36	BrightwellDi
40d85500f0/36	DigitalDynam
40d8550100/36	APGCashDrawe
40d8550110/36	FleximSecuri
40d8550120/36	Sencon
40d8550130/36	GrandeVitess
40d8550140/36	ToniStudio
40d8550150/36	BITMILL
40d8550160/36	ParTech
40d8550170/36	FrankeAquaro
40d8550180/36	StaneoSas
40d8550190/36	Nautel
40d85501a0/36	MeggittDefen
40d85501b0/36	AudioEnhance
40d85501c0/36	BERGCloud
40d85501d0/36	ScharcoElekt
40d85501e0/36	A2S
40d85501f0/36	SitepItalia
40d8550200/36	ENTECElectri
40d8550210/36	SmtDOO
40d8550220/36	DigimergeTec
40d8550230/36	osolutionele
40d8550240/36	ElectricalGe
40d8550250/36	RosemountAna
40d8550260/36	SymetricsInd
40d8550270/36	GrupoEpelsaS
40d8550280/36	IntegratedCo
40d8550290/36	DeproElectro
40d85502a0/36	Tinkerforge
40d85502b0/36	Nomatronics
40d85502c0/36	InventLabsc
40d85502d0/36	ElgamaSistem
40d85502e0/36	CircuitecInd
40d85502f0/36	AdvatekLight
40d8550300/36	TecnologiasP
40d8550310/36	Dommel
40d8550320/36	Bettini
40d8550330/36	ErmesElettro
40d8550340/36	DacomWest
40d8550350/36	MesotechInte
40d8550360/36	Schweersinfo
40d8550370/36	SoftwareWork
40d8550380/36	SpecialMeasu
40d8550390/36	CI
40d85503a0/36	Socusnetwork
40d85503b0/36	Telcomkorea
40d85503c0/36	ComputerSyst
40d85503d0/36	TekelekEurop
40d85503e0/36	VishayCeltro
40d85503f0/36	UniSVRGlobal
40d8550400/36	GHLBerhad
40d8550410/36	TQMItacaTech
40d8550420/36	MangoCommuni
40d8550430/36	SchulerContr
40d8550440/36	AnChenComput
40d8550450/36	Genadsystem
40d8550460/36	Circuitlink
40d8550470/36	Dos&Donts
40d8550480/36	GDMission
40d8550490/36	ThermoFisher
40d85504a0/36	GatewayTechn
40d85504b0/36	VitalTechInd
40d85504c0/36	Serveron
40d85504d0/36	MACHINEPERFO
40d85504e0/36	HoneywellInt
40d85504f0/36	HaeinS&S
40d8550500/36	ATGUVTechnol
40d8550510/36	CSInstrument
40d8550520/36	DanElectroni
40d8550530/36	Amantys
40d8550540/36	Vitec
40d8550550/36	HelmholtzZen
40d8550560/36	Group57
40d8550570/36	TammermaticG
40d8550580/36	EnergyTeam
40d8550590/36	COLONIALASSE
40d85505a0/36	UltraElectro
40d85505b0/36	DataFlow
40d85505c0/36	RosslareEnte
40d85505d0/36	LeicaBiosyst
40d85505e0/36	inoage
40d85505f0/36	EPSa
40d8550600/36	AplexTechnol
40d8550610/36	Cominfo
40d8550620/36	TechSource
40d8550630/36	ProtonicHoll
40d8550640/36	HipodromoDeA
40d8550650/36	ParallelWire
40d8550660/36	TeraTron
40d8550670/36	TronicContro
40d8550680/36	OkiSeatec
40d8550690/36	SmartcomBulg
40d85506a0/36	elgrisUG
40d85506b0/36	BRSSistemasE
40d85506c0/36	Rohde&Schwar
40d85506d0/36	BroadSoft
40d85506e0/36	CCOMSatellit
40d85506f0/36	DorletSau
40d8550700/36	JSCElectrica
40d8550710/36	Tattile
40d8550720/36	CT
40d8550730/36	DiamondTechn
40d8550740/36	SphereMedica
40d8550750/36	Teraflops
40d8550760/36	InternetProt
40d8550770/36	ToecTechnolo
40d8550780/36	NachiFujikos
40d8550790/36	DelfiSolutio
40d85507a0/36	4embedded
40d85507b0/36	IPSTechnolog
40d85507c0/36	AgramkowFlui
40d85507d0/36	WuxiSiNengNe
40d85507e0/36	Tescom
40d85507f0/36	Wheatstone
40d8550800/36	Honeywell
40d8550810/36	Sicon
40d8550820/36	ard
40d8550830/36	Delopt
40d8550840/36	PapendorfSof
40d8550850/36	PeekTraffic
40d8550860/36	DspDesign
40d8550870/36	BestelChina
40d8550880/36	JelSystem
40d8550890/36	XingtuxinkeE
40d85508a0/36	LederElektro
40d85508b0/36	MeshWorksWir
40d85508c0/36	Magnescale
40d85508d0/36	BoehmeNachri
40d85508e0/36	Lyngsoe
40d85508f0/36	Excelitas
40d8550900/36	AxxessIdenti
40d8550910/36	Kdt
40d8550920/36	Wasserbauer
40d8550930/36	Sentry360Sec
40d8550940/36	NomadDigital
40d8550950/36	HeartForceMe
40d8550960/36	ComtelElectr
40d8550970/36	BurtonTechni
40d8550980/36	Dave
40d8550990/36	idcell
40d85509a0/36	CoherentPlus
40d85509b0/36	TokyoDenkiGi
40d85509c0/36	KeywareSolut
40d85509d0/36	EMAC
40d85509e0/36	NanoPulse
40d85509f0/36	BasculesRobb
40d8550a00/36	Quantronix
40d8550a10/36	ADVALYSYSTEM
40d8550a20/36	Xemex
40d8550a30/36	Telefrank
40d8550a40/36	ReschElectro
40d8550a50/36	WooshCom
40d8550a60/36	AlumbraProdu
40d8550a70/36	FirstDesignS
40d8550a80/36	BaudischElec
40d8550a90/36	Apantac
40d8550aa0/36	ThermalImagi
40d8550ab0/36	EneldooBelgr
40d8550ac0/36	FraunhoferHH
40d8550ad0/36	SpaceMicro
40d8550ae0/36	GDMission
40d8550af0/36	EnVerv
40d8550b00/36	Micrologic
40d8550b10/36	NanjingTIANS
40d8550b20/36	EverTrendTec
40d8550b30/36	TWS
40d8550b40/36	MitsubishiEl
40d8550b50/36	DataSharingC
40d8550b60/36	Telvent
40d8550b70/36	ACDElektroni
40d8550b80/36	FerlinTradin
40d8550b90/36	WxBRSistemas
40d8550ba0/36	PCHEngineeri
40d8550bb0/36	Whiptail
40d8550bc0/36	AplexTechnol
40d8550bd0/36	iCOGNIZE
40d8550be0/36	Manufacturin
40d8550bf0/36	SETECPower
40d8550c00/36	Act
40d8550c10/36	XeptoComputi
40d8550c20/36	SCTechswarm
40d8550c30/36	APGCashDrawe
40d8550c40/36	Inspired
40d8550c50/36	MMElektrolab
40d8550c60/36	comtime
40d8550c70/36	insensiv
40d8550c80/36	MettlerToled
40d8550c90/36	Quantaflow
40d8550ca0/36	Neutrik
40d8550cb0/36	ReliOn
40d8550cc0/36	Ateme
40d8550cd0/36	LogicalProdu
40d8550ce0/36	ESTAnalytica
40d8550cf0/36	ClarkMXR
40d8550d00/36	Icraft
40d8550d10/36	Cantada
40d8550d20/36	BucherAutoma
40d8550d30/36	LECO
40d8550d40/36	MitsubishiHe
40d8550d50/36	ShimizuElect
40d8550d60/36	deskontrolel
40d8550d70/36	AvantTechnol
40d8550d80/36	NEXT!scSPiel
40d8550d90/36	YukoElectric
40d8550da0/36	Devialet
40d8550db0/36	TopConnectOU
40d8550dc0/36	NVSTechnolog
40d8550dd0/36	Embed
40d8550de0/36	Vpg
40d8550df0/36	Xadi
40d8550e00/36	Richter
40d8550e10/36	STVElectroni
40d8550e20/36	KeockoKft
40d8550e30/36	Medigus
40d8550e40/36	Arago
40d8550e50/36	TritonElectr
40d8550e60/36	KyoritsuElec
40d8550e70/36	Lightstar
40d8550e80/36	Heitec
40d8550e90/36	HAMEG
40d8550ea0/36	AZE
40d8550eb0/36	WANTECHNetwo
40d8550ec0/36	Sentry360Sec
40d8550ed0/36	IntelliDesig
40d8550ee0/36	SiegmarZande
40d8550ef0/36	GeneSysElekt
40d8550f00/36	Redwood
40d8550f10/36	Grossenbache
40d8550f20/36	SigmaPhiElec
40d8550f30/36	ECON
40d8550f40/36	MBconnectlin
40d8550f50/36	CSTGroup
40d8550f70/36	ComlineElekt
40d8550f80/36	BetterPlace
40d8550f90/36	InvisuaLight
40d8550fa0/36	Marmitek
40d8550fb0/36	InfoMacSpzoo
40d8550fc0/36	eumigindustr
40d8550fd0/36	MONOGRAMtech
40d8550fe0/36	CytechTechno
40d8550ff0/36	YUYAMAMFG
40d8551000/36	TaskSistemas
40d8551010/36	epgElettroni
40d8551020/36	PowerElectro
40d8551030/36	PeekTraffic
40d8551040/36	ImpleSistema
40d8551050/36	TielineResea
40d8551060/36	Orbital
40d8551070/36	SmithMeter
40d8551080/36	AlphaDesign
40d8551090/36	RosslareEnte
40d85510a0/36	DavisDerby
40d85510b0/36	SoCool
40d85510c0/36	ContransTIsp
40d85510d0/36	RiteTechIndu
40d85510e0/36	HKSProzesste
40d85510f0/36	CavalryStora
40d8551100/36	AplexTechnol
40d8551110/36	GrupoEpelsaS
40d8551120/36	HalliburtonS
40d8551130/36	Testbook
40d8551140/36	GDMission
40d8551150/36	MESAElectron
40d8551160/36	Uniscan
40d8551170/36	RCSEnergyMan
40d8551180/36	UniversityNe
40d8551190/36	OOOGroupIndu
40d85511a0/36	Sicon
40d85511b0/36	nanoTRONIC
40d85511c0/36	DEUTAWERKE
40d85511d0/36	ACDElektroni
40d85511e0/36	CEMSI
40d85511f0/36	KOMPANPawelS
40d8551200/36	ObjectFab
40d8551210/36	AnjianInform
40d8551220/36	ATXNetworks
40d8551230/36	ZAONPCKompju
40d8551240/36	Debug
40d8551250/36	Scandyna
40d8551260/36	Tti
40d8551270/36	Lightstar
40d8551280/36	Akse
40d8551290/36	DspDesign
40d85512a0/36	JadpodCommun
40d85512b0/36	MangoDSP
40d85512c0/36	NSPEurope
40d85512d0/36	BiotageSwede
40d85512e0/36	CanfieldScie
40d8551300/36	TelevicRail
40d8551310/36	EMAC
40d8551320/36	AeroVisionAv
40d8551330/36	Tattile
40d8551340/36	digitech
40d8551350/36	GlobalcomEng
40d8551360/36	Devriecom
40d8551370/36	GDEPolska
40d8551380/36	CalonAssocia
40d8551390/36	WOWSystem
40d85513a0/36	SupplierInde
40d85513b0/36	DavinTechnol
40d85513c0/36	AnjianInform
40d85513d0/36	PermScientif
40d85513e0/36	hanatech
40d85513f0/36	ZhejiangWell
40d8551400/36	InnoTransCom
40d8551410/36	Key
40d8551420/36	Tetracore
40d8551430/36	TokyoDrawing
40d8551440/36	Venco
40d8551450/36	WeberMarking
40d8551460/36	PleigerElekt
40d8551470/36	AplexTechnol
40d8551480/36	SeikoTime
40d8551490/36	EngageTechno
40d85514a0/36	GDMission
40d85514b0/36	VocalityInte
40d85514c0/36	Plt
40d85514d0/36	SomfySas
40d85514e0/36	Marposs
40d85514f0/36	TDSSoftwareS
40d8551500/36	ShikinoHighT
40d8551510/36	ProgressRail
40d8551520/36	HomeAutomati
40d8551530/36	BlinkPipe
40d8551540/36	iart
40d8551550/36	Telefrang
40d8551560/36	Emphysys
40d8551570/36	HitachiPower
40d8551580/36	Exibea
40d8551590/36	PLATINUM
40d85515a0/36	DorletSau
40d85515b0/36	SQFSpezialel
40d85515c0/36	Spectratech
40d85515d0/36	ActronicTech
40d85515e0/36	ProdcoIntern
40d85515f0/36	CT
40d8551600/36	ThermoFisher
40d8551610/36	Solidscape
40d8551620/36	LunaNexus
40d8551630/36	KMtronic
40d8551640/36	NFTAutomatis
40d8551650/36	Techboard
40d8551660/36	AnhuiJianteN
40d8551670/36	AssemblyCont
40d8551680/36	OPASCA
40d8551690/36	PhotopKoncen
40d85516a0/36	AplexTechnol
40d85516b0/36	Techway
40d85516d0/36	GDMission
40d85516e0/36	Secuinfo
40d85516f0/36	BrightLeafPo
40d8551700/36	ICSEletronic
40d8551710/36	Sicon
40d8551720/36	YawataElectr
40d8551730/36	ContecSteuer
40d8551740/36	EcoGuard
40d8551750/36	AHBSysteme
40d8551760/36	SchneiderEle
40d8551770/36	TRIEngineeri
40d8551780/36	REDERDomotic
40d8551790/36	ServoRobot
40d85517a0/36	ArgusSpectru
40d85517b0/36	Luceo
40d85517c0/36	CriticalLink
40d85517d0/36	Kiwigrid
40d85517e0/36	Tokhatec
40d85517f0/36	Telvent
40d8551800/36	BroadSoft
40d8551810/36	eROCCA
40d8551820/36	GeorgNeumann
40d8551830/36	EMAC
40d8551840/36	Satkirit
40d8551850/36	StandardChan
40d8551860/36	KSTtechnolog
40d8551870/36	CDEX
40d8551880/36	Array
40d8551890/36	Yoozma
40d85518a0/36	AplexTechnol
40d85518b0/36	DiagnosysTes
40d85518c0/36	EOS
40d85518d0/36	ZoeMedical
40d85518e0/36	KerunVisualT
40d85518f0/36	BeatSensing
40d8551900/36	SpiderTecnol
40d8551910/36	SoukaiElectr
40d8551920/36	GDMission
40d8551930/36	ForzaSilicon
40d8551940/36	RFCode
40d8551950/36	TonnaElectro
40d8551960/36	AdvancedMicr
40d8551970/36	BergCloud
40d8551980/36	devboards
40d8551990/36	PRESSOLSchmi
40d85519a0/36	Rohde&Schwar
40d85519b0/36	NorthernStar
40d85519c0/36	ParrisServic
40d85519d0/36	EMAC
40d85519e0/36	Thirdwayv
40d85519f0/36	PatriaAviati
40d8551a00/36	Futaba
40d8551a10/36	Kronotech
40d8551a20/36	HipodromoDeA
40d8551a30/36	NoritakeItro
40d8551a40/36	cibite
40d8551a50/36	DemoPad
40d8551a60/36	RBLINKWirele
40d8551a70/36	ENTECElectri
40d8551a80/36	Multiobrabot
40d8551a90/36	Lubinosro
40d8551aa0/36	BroachlinkTe
40d8551ab0/36	RosslareEnte
40d8551ac0/36	BucherAutoma
40d8551ad0/36	WicherDigita
40d8551ae0/36	AutonomousSo
40d8551af0/36	Vigitron
40d8551b00/36	ShineiElectr
40d8551b10/36	Logos01
40d8551b20/36	AGEAGilgElek
40d8551b30/36	Bettini
40d8551b40/36	InforceCompu
40d8551b50/36	AECKleinInge
40d8551b60/36	Magic
40d8551b70/36	TEWSElektron
40d8551b80/36	Orion
40d8551b90/36	BekingIndust
40d8551ba0/36	CreativeLigh
40d8551bb0/36	MicromegaDyn
40d8551bc0/36	KbDevice
40d8551bd0/36	HoribaAbxSas
40d8551be0/36	PeekTraffic
40d8551bf0/36	mingdinginfo
40d8551c00/36	NPBAutomatio
40d8551c10/36	TriamecMotio
40d8551c20/36	DigitalDispl
40d8551c30/36	Cornfed
40d8551c40/36	QEDAdvanced
40d8551c60/36	DeviceSoluti
40d8551c70/36	Wexiodisk
40d8551c80/36	SensataTechn
40d8551c90/36	AndyL
40d8551ca0/36	RigelEnginee
40d8551cb0/36	MG
40d8551cc0/36	NKTPhotonics
40d8551cd0/36	YXLONInterna
40d8551ce0/36	PeterHuberKa
40d8551cf0/36	OmnikNewEner
40d8551d00/36	Webeasy
40d8551d10/36	FounderBroad
40d8551d20/36	InventLabsc
40d8551d30/36	KalugaTelety
40d8551d40/36	PrismaEngine
40d8551d50/36	FST21
40d8551d60/36	EMSComputers
40d8551d70/36	Wheatstone
40d8551d80/36	OwlCyberDefe
40d8551d90/36	CommercialWi
40d8551da0/36	EnergyTechno
40d8551db0/36	NipponTechno
40d8551dc0/36	AplexTechnol
40d8551dd0/36	BaOptBenelux
40d8551de0/36	Vidisys
40d8551df0/36	MeihuanTechn
40d8551e00/36	EmbeddedTech
40d8551e10/36	AdQualite
40d8551e20/36	ELNECsro
40d8551e30/36	MegaElectron
40d8551e40/36	STEK
40d85550d0/36	MaiWeiCableT
40d855ee60/36	Narinet
40d95a         	AMPAKTechnol
40da5c         	Apple
40dc9d         	Hajen
40dca5         	HuaweiDevice
40ddd1         	BeautifulCar
40de17         	LanfengTimes
40de24         	SamsungElect
40dead         	JuniperNetwo
40df02         	LINEBIZPlus
40e11c         	CloudHighCom
40e171         	JiangsuHuito
40e1e4         	NokiaSolutio
40e230         	AzureWaveTec
40e317         	ExtremeNetwo
40e3d6         	ArubaHewlett
40e64b         	Apple
40e730         	DEYStorage
40e793         	SivitonTechn
40e99b         	SamsungElect
40eace         	FounderBroad
40ec99         	Intel
40ecf8         	Siemens
40ed00         	TPLink
40ed9800/28   	TsinghuaTong
40ed9810/28   	GuangZhouFii
40ed9820/28   	AIox
40ed9830/28   	Knox
40ed9840/28   	KendrionKuhn
40ed9850/28   	Cape
40ed9860/28   	BroadwanComm
40ed9870/28   	Vaisala
40ed9880/28   	GuangzhouAur
40ed9890/28   	TeraTron
40ed98a0/28   	IntegratedDe
40ed98b0/28   	SiebertIndus
40ed98c0/28   	BloomSky
40ed98d0/28   	GANXTechnolo
40ed98e0/28   	BordaTechnol
40edcf         	Apple
40ee15         	ZioncomElect
40eebe         	NXPSemicondu
40eedd         	HuaweiTechno
40ef4c         	Fihonestcomm
40f02f         	LiteonTechno
40f04e         	IntegratedDe
40f078         	Cisco
40f14c         	ISEEuropeSPR
40f201         	SagemcomBroa
40f21c         	DZS
40f2e9         	Ibm
40f308         	MurataManufa
40f38500/28   	SubPac
40f38510/28   	JohnsonMatth
40f38520/28   	ZonghengElec
40f38530/28   	IntelliDesig
40f38540/28   	EmbeddedIQ
40f38550/28   	KatoEngineer
40f38560/28   	LennoxIntern
40f38570/28   	PalazzettiLe
40f38580/28   	GreatTalentT
40f38590/28   	FastPrecisio
40f385a0/28   	Creanord
40f385b0/28   	URMETHomeBui
40f385c0/28   	ClixxoBroadb
40f385d0/28   	DigitalBros
40f385e0/28   	BBB
40f3b0         	TexasInstrum
40f407         	Nintendo
40f413         	Rubezh
40f420         	SichuanTiany
40f4ec         	Cisco
40f4fd         	UnionManTech
40f520         	Espressif
40f52e         	LeicaMicrosy
40f6bc         	AmazonTechno
40f8df         	Canon
40f946         	Apple
40f9d5         	TecoreNetwor
40fa7f         	PrehCarConne
40fafe         	MotorolaMobi
40fc89         	ARRISGroup
40fdf3         	AMPAKTechnol
40fe0d         	Maxio
40fe95         	NewH3CTechno
40ff40         	GloquadTech
440010         	Apple
440049         	AmazonTechno
44004d         	HuaweiTechno
4401bb         	BilianElectr
44032c         	Intel
44037700/28   	MusashiSeimi
44037710/28   	Atari
44037720/28   	ExsomCompute
44037730/28   	Annapurnalab
44037740/28   	LenovoImageT
44037750/28   	NordenCommun
44037760/28   	ShenZhenHuaw
44037770/28   	StaraIndústr
44037780/28   	GemmyElectro
44037790/28   	UtKingTechno
440377a0/28   	symplr
440377b0/28   	AsiaInfrastr
440377c0/28   	BIGClimaticM
440377d0/28   	OmnisensePri
440377e0/28   	BolinTechnol
4403a7         	Cisco
440444         	OppoMobileTe
44053f         	SagemcomBroa
4405e8         	twareLAB
44070b         	Google
4409b8         	Salcomp
440cee         	RobertBoschE
440cfd         	NetMan
4410fe         	HuizhouForyo
441102         	EDMIEurope
4411c2         	TelegartnerK
441244         	ArubaHewlett
441319         	WkkTechnolog
4413d0         	zte
441441         	AudioControl
441622         	Microsoft
4416fa         	SamsungElect
441793         	Espressif
441847         	HunanScrownE
44184f         	Fitview
4418fd         	Apple
4419b6         	HikvisionDig
441a4c         	xFusionDigit
441a84         	QuectelWirel
441aac         	ElektrikUret
441afa         	NewH3CTechno
441b88         	Apple
441c12         	VantivaUSA
441c7f         	MotorolaMobi
441ca8         	HonHaiPrecis
441db1         	AptivService
441e91         	ARVIDAIntell
441e98         	RuckusWirele
441ea1         	HewlettPacka
442063         	ContinentalA
44227c         	HuaweiTechno
442295         	ChinaMobileI
4422f1         	SFac
44237c         	XiaomiMobile
4423aa         	Farmage
4425bb         	BambooEntert
44272e         	HuaweiDevice
4427f3         	70mai
4428a3         	Jiangsufulia
44291e         	AltoBeam
442938         	NietZscheent
442a60         	Apple
442aff         	E3Technology
442b03         	Cisco
442c05         	AMPAKTechnol
44303f         	HuaweiTechno
443192         	HewlettPacka
44322a         	Avaya
443262         	zte
4432c2         	GOAL
4432c8         	VantivaUSA
44334c         	Bilianelectr
44348f         	MxtIndustria
4434a7         	ARRISGroup
44356f         	Neterix
443583         	Apple
4435d3         	GDMideaAirCo
44365d         	HippStorTech
443708         	MRVComunicat
443719         	2SaveEnergy
44376f         	YoungElectri
4437e6         	HonHaiPrecis
443839         	CumulusNetwo
4439c4         	UniversalGlo
443b32         	Intelbras
443c88         	FicosaMarocI
443c9c         	Pintsch
443d21         	Nuvolt
443d54         	AmazonTechno
443e07         	Electrolux
443eb2         	DEOTRON
4441f0         	zte
444201         	AmazonTechno
44422f         	Testop
444450         	OttoQ
44456f         	OnegaTechnol
444687         	RealmeChongq
4447cc         	HikvisionDig
444891         	HDMILicensin
4448b9         	MitraStarTec
4448c1         	HewlettPacka
4448ff         	QingdaoHaier
444963         	WovenByToyot
444988         	Intel
444a65         	Silverflare
444ab0         	ZhejiangMoor
444ad6         	RinocloudTec
444adb         	Apple
444b5d         	GEHealthcare
444b7e         	FiberhomeTel
444c0c         	Apple
444ca8         	AristaNetwor
444e1a         	SamsungElect
444e6d         	AVMAudiovisu
444f5e         	PanStudios
444f8e         	WiZ
4451db         	RaytheonBBNT
4454c0         	ThompsonAero
4455b1         	HuaweiTechno
4455c4         	HuaweiDevice
44568d         	PNCTechnolog
4456b7         	SpawnLabs
4456e2         	SichuanTiany
445829         	CiscoSPVTG
445925         	Square
445943         	zte
44599f         	Criticare
4459e3         	HuaweiTechno
445adf         	Mikami
445bed         	ArubaHewlett
445ce9         	SamsungElect
445d5e         	CoolkitTechn
445ecd         	Razer
445ef3         	Tonalite
445f7a         	ShihlinElect
445f8c         	IntercelGrou
446132         	ecobee
44619c         	FONsystem
446246         	Comat
446370         	LCFCElectron
44643c         	Cisco
44650d         	AmazonTechno
44656a         	MegaVideoEle
44657f         	Calix
44666e         	IpLine
4466fc         	OppoMobileTe
446747         	HuaweiTechno
446752         	WistronINFOC
446755         	OrbitIrrigat
44680c         	Wacom
4468ab         	Juin
446a2e         	HuaweiTechno
446ab7         	ARRISGroup
446b1f         	TexasInstrum
446c24         	ReallinElect
446d05         	NoTraffic
446d57         	LiteonTechno
446d6c         	SamsungElect
446d7f         	AmazonTechno
446ee5         	HuaweiTechno
446fd800/28   	Sichuansubao
446fd810/28   	FuruilianEle
446fd820/28   	BAYKONEndüst
446fd830/28   	MestechsTech
446fd840/28   	lbLautsprech
446fd850/28   	ZhejiangShip
446fd860/28   	AnhuiGuDaoTe
446fd870/28   	Itc
446fd880/28   	GlobalTeleco
446fd890/28   	Annapurnalab
446fd8a0/28   	ZHEJIANGHIKA
446fd8b0/28   	gpthinktechn
446fd8c0/28   	ChangzhouHai
446fd8d0/28   	Scaime
446fd8e0/28   	Cte
446ff8         	Dyson
44700b         	Iffu
447098         	MingHongTech
447147         	XiaomiElectr
4473d6         	Logitech
44746c         	Sony
447654         	HuaweiTechno
44783e         	SamsungElect
447bbb         	YOUHUATechno
447bc4         	DualShineTec
447c7f         	InnolightTec
447da5         	VtionInforma
447e76         	TrekTechnolo
447e95         	AlphaandOmeg
447f77         	ConnectedHom
4480eb         	MotorolaMobi
4482e5         	HuaweiTechno
448312         	StarNet
448500         	Intel
448502         	SuperElectro
4486c1         	SiemensLowVo
448723         	HoyaService
4487db         	TymphanyAcou
4487fc         	ElitegroupCo
448816         	Cisco
4488cb         	CamcoTechnol
448a5b         	MicroStarINT
448c00         	RealmeChongq
448c52         	KTIS
448cab         	FlitlinkVien
448dbf         	RhinoMobilit
448e12         	DTResearch
448e81         	Vig
448eec         	ChinaMobileG
448f17         	SamsungElect
449046         	HonorDevice
4490bb         	Apple
449160         	MurataManufa
44917c         	HMDGlobal
4491db         	HuaqinTeleco
4494fc         	Netgear
44953b         	RLTechIndiaP
4495fa         	QingdaoSanto
44962b         	Aidon
44975a         	FastTechnolo
449b78         	NowFactory
449bc1         	HuaweiTechno
449cb5         	Alcomp
449ef9         	vivoMobileCo
449f46         	HuaweiDevice
449f7f         	DataCoreSoft
44a038         	HuaweiDevice
44a191         	HuaweiTechno
44a3c7         	zte
44a42d         	TCTmobile
44a466         	GroupeLdlc
44a54e         	QorvoInterna
44a56e         	Netgear
44a61e         	IngramMicroS
44a642         	HikvisionDig
44a689         	PromaxElectr
44a6e5         	ThinkingTech
44a7cf         	MurataManufa
44a842         	Dell
44a8c2         	SewooTech
44a8fc         	Apple
44a92c00/28   	ZhejiangHisi
44a92c10/28   	uimcom
44a92c20/28   	AnhuiZhongxi
44a92c30/28   	Luxonis
44a92c40/28   	NetXNetworks
44a92c50/28   	LianfaxunEle
44a92c60/28   	Ningbojoyson
44a92c70/28   	EfficientBui
44a92c80/28   	RTSystemtech
44a92c90/28   	ChinaElectro
44a92ca0/28   	DigiportOU
44a92cb0/28   	AmethystumSt
44a92cc0/28   	Cubitech
44a92cd0/28   	NppKometeh
44a92ce0/28   	Annapurnalab
44aa27         	udworks
44aa50         	JuniperNetwo
44aae8         	NanotecElect
44aaf5         	ARRISGroup
44ad19         	Xingfei
44adb1         	SagemcomBroa
44add9         	Cisco
44ae25         	Cisco
44ae44         	HuaweiDevice
44aeab         	OppoMobileTe
44af28         	Intel
44b295         	SichuanAILin
44b32d         	TpLinkTechno
44b382         	KuangchiInst
44b412         	Sius
44b433         	tide
44b462         	FlextronicsT
44b4b2         	AmazonTechno
44b59c         	TenetNetwork
44b6be         	Cisco
44b7d0         	MicrochipTec
44b994         	DouglasLight
44ba46         	SichuanTiany
44bb3b         	Google
44bdde         	BHTC
44bfe3         	LongtechElec
44c15c         	TexasInstrum
44c233         	GuangzhouCom
44c306         	SIFROM
44c346         	HuaweiTechno
44c39b         	OooRubezhNpo
44c3b6         	HuaweiTechno
44c4a9         	OpticomCommu
44c56f         	NGNEasySatfi
44c65d         	Apple
44c69b         	FengTianInfo
44c7fc         	HuaweiDevice
44c874         	ChinaMobileG
44c9a2         	GreenwaldInd
44cb8b         	LGInnotek
44cd0e         	FlextronicsM
44ce3a         	JiangsuHuacu
44ce7d         	Sfr
44d15e         	KingtoInform
44d1fa         	YunlinkTechn
44d244         	SeikoEpson
44d267         	Snorble
44d2ca         	AnviaTV
44d3ad         	TINNOMobileT
44d3ca         	Cisco
44d437         	IntenoBroadb
44d453         	SagemcomBroa
44d454         	SagemcomBroa
44d465         	NXPSemicondu
44d47f         	IngenicoTerm
44d4e0         	Sony
44d506         	SichuanTiany
44d5a5         	AddOnCompute
44d5c1         	EMMicroelect
44d5cc         	AmazonTechno
44d5f200/28   	TIBAResearch
44d5f210/28   	SimpleredTec
44d5f220/28   	HebangElectr
44d5f230/28   	Vuro
44d5f240/28   	Appotronics
44d5f250/28   	tigaeleven
44d5f260/28   	BeamCommunic
44d5f270/28   	QiutianTechn
44d5f280/28   	CETCAvionics
44d5f290/28   	AuctusTechno
44d5f2a0/28   	SYSTECelectr
44d5f2b0/28   	ValeoInterio
44d5f2c0/28   	neocontrolso
44d5f2d0/28   	NationRFIDTe
44d5f2e0/28   	JointStockRe
44d63d         	TalariNetwor
44d6e1         	SnuzaInterna
44d77e         	RobertBosch
44d791         	HuaweiTechno
44d832         	AzureWaveTec
44d878         	HuiZhouGaosh
44d884         	Apple
44d980         	Everybot
44d9e7         	Ubiquiti
44da30         	Apple
44db60         	NanjingBaihe
44dbd2         	YealinkNetwo
44dc4e         	ItelMobile
44dc91         	PlanexCommun
44dccb         	Semindia
44df65         	XiaomiMobile
44e08e         	CiscoSPVTG
44e137         	ARRISGroup
44e2f1         	NewRadioTech
44e2f8         	SiliconLabor
44e49a         	Omnitronics
44e4d9         	Cisco
44e4e6         	ExtremeNetwo
44e4ee         	WistronNeweb
44e517         	Intel
44e64a         	iCommSemicon
44e66e         	Apple
44e6b0         	ChinaMobileI
44e761         	Infinixmobil
44e8a5         	MyrekaTechno
44e968         	HuaweiTechno
44e9dd         	SagemcomBroa
44ea30         	SamsungElect
44ea4b         	Actlas
44ead8         	TexasInstrum
44eb2e         	Alpsalpine
44ecce         	JuniperNetwo
44ed57         	Longicorn
44ee02         	MTI
44ee14         	TexasInstrum
44ee30         	BudelmannEle
44efbf         	ChinaDragonT
44efcf         	UGENESOLUTIO
44f034         	KaonGroup
44f09e         	Apple
44f21b         	Apple
44f436         	zte
44f459         	SamsungElect
44f477         	JuniperNetwo
44f4e7         	Cohesity
44f770         	XiaomiMobile
44f849         	UnionPacific
